,automata,lstm,gru,cnn1d
original,0.0627177700348432,0.1103448275862069,0.23333333333333334,0.0975609756097561
gaussian_noise,0.05828220858895705,0.12142857142857143,0.25806451612903225,0.1
unseen,0.06382978723404255,0.08520179372197309,0.022727272727272728,0.08527131782945736
