,automata,lstm,gru,cnn1d
original,0.7637889688249401,0.7189054726368159,0.9589552238805971,0.8482587064676617
gaussian_noise,0.7589928057553957,0.7213930348258707,0.9589552238805971,0.8308457711442786
unseen,0.6282973621103117,0.6293532338308457,0.8917910447761194,0.7873134328358209
