,automata,lstm,gru,cnn1d
original,0.8098676293622142,0.7189054726368159,0.9589552238805971,0.8482587064676617
gaussian_noise,0.7858002406738869,0.7213930348258707,0.9589552238805971,0.8308457711442786
unseen,0.6377858002406739,0.6293532338308457,0.8917910447761194,0.7873134328358209
