,automata,lstm,gru,cnn1d
original,0.7536057692307693,0.7189054726368159,0.9589552238805971,0.8482587064676617
gaussian_noise,0.7415865384615384,0.7213930348258707,0.9589552238805971,0.8308457711442786
unseen,0.5997596153846154,0.6293532338308457,0.8917910447761194,0.7873134328358209
