,automata,lstm,gru,cnn1d
original,0.279361882663865,0.3891806749039216,0.0,0.3651404335099151
gaussian_noise,0.1511025017809086,0.38230914067805555,0.023056008700380642,0.2665774625737705
unseen,0.3653543899544014,0.39587189446655774,0.0,0.34361559722230106
