,automata,lstm,gru,cnn1d
original,0.6251350459930629,0.6492172858548046,0.6492172858548046,0.6492172858548046
gaussian_noise,0.6493602263263434,0.6492172858548046,0.6469029233244648,0.6492172858548046
unseen,0.5907908851259565,0.6492172858548046,0.6492172858548046,0.6492172858548046
