,automata,lstm,gru,cnn1d
original,0.2913322976373636,0.36039157659209364,0.0,0.3551235187380169
gaussian_noise,0.34613833515482534,0.35647739180509286,0.06996699669966996,0.19730508638187377
unseen,0.3198919236008419,0.36261685791620735,0.0,0.34295785221182185
