,automata,lstm,gru,cnn1d
original,0.5006136599145068,0.501176556312889,0.6492172858548046,0.4991735082355559
gaussian_noise,0.616904605907386,0.5203423752983994,0.6450974278088977,0.49466831696268054
unseen,0.48250461877078277,0.5036559750109284,0.6492172858548046,0.5049677449814224
