,automata,lstm,gru,cnn1d
original,0.31102301966258183,0.5065457768450929,0.0,0.5223087213247655
gaussian_noise,0.1062515360960729,0.44832975867776204,0.013802083333333335,0.4315505352822081
unseen,0.4545928939472585,0.5190276547466998,0.0,0.4766083527731088
