,automata,lstm,gru,cnn1d
original,0.6479267851257373,0.6492172858548046,0.6492172858548046,0.6492172858548046
gaussian_noise,0.6511611763566003,0.6492172858548046,0.6469029233244648,0.6492172858548046
unseen,0.6115494176991035,0.6492172858548046,0.6492172858548046,0.6492172858548046
