,automata,lstm,gru,cnn1d
original,0.15912843848588273,0.3891806749039216,0.0,0.3651404335099151
gaussian_noise,0.05398682894609861,0.38230914067805555,0.023056008700380642,0.2665774625737705
unseen,0.29407313239558447,0.39587189446655774,0.0,0.34361559722230106
