,automata,lstm,gru,cnn1d
original,0.5486667567770066,0.6492172858548046,0.6492172858548046,0.6492172858548046
gaussian_noise,0.6337055046597467,0.6492172858548046,0.6469029233244648,0.6492172858548046
unseen,0.5235102652193381,0.6492172858548046,0.6492172858548046,0.6492172858548046
